CDC26,135.7987,152.5699,174.3653,248.9633,180.2015,172.5343,112.7173,161.9738,178.6501,152.1754,137.8618,103.2561,354.375,336.3454,365.7675,232.4148,137.4949,169.7249,133.0663,281.1892,136.9768,270.9419,228.6077,240.1482,-7.087467,-7.23971,-9.230328,-5.863983,-7.603657,9.854972
ANAPC13,-3.825397,-4.728081,1.869759,6.718972,-5.625404,8.799927,5.442749,3.25151,0.08050694,-9.983575,4.674608,-8.134871,-9.976139,-8.817636,10.79364,-1.173999,9.292652,13.96456,-5.027856,0.2045957,-5.719875,1.060593,-9.112331,-3.355114,-4.700677,-0.6487994,-4.522312,10.08035,-3.355114,3.748325
CDC27,2.304371,-4.209096,-8.163952,0.1323026,-3.329622,3.08292,-5.845001,-1.299153,1.228628,-3.368765,-9.894622,-1.934255,3.431483,-2.293739,2.440907,4.148777,-7.330278,3.851365,-0.9954612,3.890471,-3.281555,10.37928,-6.637165,-2.416991,8.686322,-1.82874,-1.807386,9.891232,37.78193,11.78166
CDC20,-5.629529,3.395576,4.604643,4.129961,1.647506,9.313874,10.19673,2.828629,2.823024,2.297128,3.668387,4.394197,-5.225882,-4.500076,16.02211,-0.4152224,9.708211,-8.384729,4.124205,0.9736283,-2.967732,0.8374444,0.4299012,4.109062,9.268281,179.8592,14.87712,56.19184,279.5179,4.031033
FZR1,196.5949,181.6475,153.7555,132.9197,118.1628,129.7601,121.7096,101.1444,163.0959,97.49383,124.7615,106.6405,148.9088,122.1296,155.2656,161.113,110.2761,100.1055,249.4756,284.9381,325.3102,231.1438,189.3071,226.4063,1.998074,-9.683352,-9.100649,-1.496454,-9.597925,-14.60778
CDC14A,-6.289275,13.07569,4.797938,-10.18573,-2.20798,-9.074074,-7.515693,-7.845786,7.152142,-8.059858,-4.762869,-0.2135304,-13.82295,5.548549,4.379163,-4.320498,12.30968,-2.359133,-12.17115,14.76614,-9.107663,-10.34345,-7.636803,-1.418725,5.133548,26.89788,185.6509,55.27079,1.445415,-1.71431
CDC14A,12.19183,12.65108,19.10684,48.51114,49.58657,41.03496,43.16126,54.21545,37.81996,28.47412,28.78862,48.05738,38.56003,46.69929,35.43824,52.90091,47.25127,67.25767,166.6584,165.9145,183.1742,146.2182,130.783,178.2256,-9.032729,-5.571466,-15.2533,-6.523588,1.120084,-5.945559
CDC14A,328.4432,398.7492,304.8102,371.1478,371.4132,352.3163,381.8021,302.677,438.3029,269.9091,344.4881,342.4276,612.072,648.4065,605.1222,486.1944,341.3607,362.1021,362.305,329.1183,398.4875,475.9336,374.6879,441.2393,-5.776843,-3.098646,1.345708,-7.601892,8.824723,-11.23545
CDC14A,6.120919,-7.795545,1.674577,1.59661,2.527635,-7.908099,33.09532,21.99178,24.20697,22.1474,31.93625,20.39363,-5.148909,24.6868,18.23662,3.048128,11.0418,8.758617,94.86721,37.70198,42.36493,18.13787,30.07099,28.53329,-14.91037,0.1735494,-11.53942,-1.769227,-3.852166,-14.26333
CDC14A,-7.013737,-9.737638,-8.490719,-6.333766,-4.702086,-2.942383,2.475588,-10.73714,8.952641,0.8098135,4.81536,-6.892179,3.486557,-4.340141,-2.430707,-5.976191,4.445593,0.6123958,0.7668785,7.887404,-5.940545,5.990122,2.565646,10.37928,-10.90955,-7.656006,-0.7064766,-6.721395,-4.581595,-0.2594747
CDC14A,-1.884754,21.754,11.95243,49.11074,18.04764,0.9837792,18.41549,17.2607,0.9047491,18.57977,6.597007,21.05582,10.86348,0.6826826,2.925847,9.354937,-1.984446,-3.17461,0.8064075,14.24178,0.662219,-0.7182182,9.867064,2.573247,1032.684,395.7589,20.26097,15.8548,103.4231,15.27005
MEN1,117.1262,91.94386,105.756,61.66294,23.42082,70.90817,135.5853,153.0222,160.2662,70.0238,81.07372,99.64631,66.82968,105.3348,45.31159,43.30897,60.40192,45.41645,64.99648,85.33282,90.7154,123.0933,70.42464,149.0607,2.659217,22.82878,109.5359,172.3482,657.353,7.879732
MEN1,2.382086,0.91748,0.3213855,-1.363143,3.228997,-6.537661,-6.889781,-0.4250152,4.791562,9.86183,-0.08832978,2.933287,-0.9548128,1.692834,8.638532,0.7408221,4.15236,-1.670263,3.150749,-1.611329,4.922516,4.698885,-2.51431,11.47572,15.74607,14.85872,231.6951,10.1326,467.1405,-1.713832
MEN1,1217.957,1121.983,1230.052,855.5377,1007.983,1046.821,741.1945,1070.884,923.417,666.3583,781.9718,733.2773,739.611,835.7209,822.6957,785.2366,765.7368,573.3304,378.1371,357.0403,391.0692,489.1197,414.7289,375.9018,-4.42745,-7.394585,6.697803,-9.316975,-5.491459,-2.561562
MEN1,0.08050694,-7.628787,-11.70648,-9.277964,-1.3678,-0.7439216,-7.719845,-8.024796,-11.59286,11.56916,-12.81742,-10.95521,-0.7875516,5.329919,-9.138333,-9.779754,6.597987,0.8700829,-0.3686215,-10.08723,-0.4940717,-2.186279,-5.763748,-2.841214,-7.035229,-12.58529,-6.728349,-11.14152,-7.249335,-7.303503
